254.7055,254.7037,254.6835,254.4214,252.6933,251.7929,250.5978,248.9767,246.6751,243.1985,237.6224,228.4084,213.5896,191.795,163.5677,131.4755,98.97201,69.26894,44.70499,26.41364,14.22083,6.930649,2.961657,0.9398588,-0.05995433,-0.5636681,-0.8387527,-1.011846,-1.140212,-1.248995,-1.349037,-1.444977,-1.538807,-1.631397,-1.723147,-1.814255,-1.904832,-1.994948,-2.084654,-2.17399,-2.26299,-2.35168,-2.440088,-2.528234,-2.616138
320.9487,320.9052,320.678,317.9067,279.0975,253.788,222.8919,188.7121,153.5677,119.4855,88.15243,60.91059,38.68772,21.84787,10.06203,2.381315,-2.424591,-5.470094,-7.545677,-9.123636,-10.45554,-11.66609,-12.81467,-13.92922,-15.02301,-16.10266,-17.17169,-18.23217,-19.28548,-20.33258,-21.37424,-22.41104,-23.4435,-24.47204,-25.49701,-26.51873,-27.53747,-28.55347,-29.56694,-30.57807,-31.58702,-32.59394,-33.59897,-34.60223,-35.60382
185.268,184.634,182.7382,173.6426,133.942,119.1978,104.2866,89.99379,76.8118,64.97747,54.54267,45.43117,37.45708,30.27589,23.20651,14.81286,2.213796,-19.04927,-52.13981,-93.65173,-134.4778,-167.639,-192.1583,-210.5284,-225.5494,-239.1839,-252.6074,-266.5041,-281.2912,-297.2479,-314.5812,-333.4591,-354.0272,-376.4176,-400.753,-427.1499,-455.7201,-486.572,-519.8112,-555.5414,-593.8645,-634.8814,-678.6916,-725.394,-775.0865
243.1055,193.0924,143.5201,96.57669,53.50238,43.72687,34.57933,26.24234,18.93011,12.85157,8.141665,4.787538,2.606508,1.306267,0.5853447,0.2050685,0.008173161,-0.09637129,-0.1566685,-0.1965587,-0.227328,-0.2541433,-0.2793106,-0.3038382,-0.3281592,-0.3524555,-0.3768014,-0.4012254,-0.4257367,-0.4503364,-0.4750223,-0.4997912,-0.5246393,-0.5495628,-0.574558,-0.5996212,-0.6247492,-0.6499386,-0.6751864,-0.7004899,-0.7258462,-0.7512529,-0.7767075,-0.8022078,-0.8277518
177.3916,177.3915,177.3906,177.3782,177.0543,176.6109,175.5988,173.3578,168.6062,159.1178,141.8338,114.6833,80.45074,47.59298,23.52992,9.257839,1.790533,-1.959616,-3.921475,-5.080277,-5.893701,-6.564168,-7.178599,-7.773471,-8.363708,-8.955174,-9.549991,-10.14876,-10.75151,-11.35802,-11.96805,-12.58131,-13.19757,-13.81659,-14.43816,-15.06211,-15.68825,-16.31645,-16.94657,-17.57847,-18.21206,-18.84722,-19.48387,-20.12192,-20.76128
163.8986,163.8986,163.8984,163.8971,163.8827,163.8681,163.8388,163.7794,163.6577,163.4078,162.8952,161.8501,159.7388,155.5236,147.2606,131.5941,103.5024,56.7451,-15.22201,-118.524,-258.201,-437.2171,-655.5687,-910.1013,-1195.057,-1502.943,-1825.387,-2153.922,-2480.825,-2800.06,-3108.078,-3404.083,-3689.512,-3967.022,-4239.493,-4509.412,-4778.644,-5048.465,-5319.68,-5592.762,-5867.965,-6145.401,-6425.098,-6707.034,-6991.161
306.1495,306.1495,306.1494,306.1479,306.1003,306.0293,305.8574,305.4491,304.5012,302.3556,297.6304,287.5761,267.335,230.467,173.6749,104.5958,40.35786,-6.741442,-36.58757,-55.08874,-67.6243,-77.39202,-85.98226,-94.11993,-102.1189,-110.109,-118.1406,-126.2303,-134.3814,-142.5916,-150.8572,-159.1738,-167.5374,-175.9442,-184.3908,-192.8742,-201.3917,-209.9407,-218.5192,-227.1251,-235.7566,-244.412,-253.09,-261.7892,-270.5082
174.6422,174.4154,173.0287,155.7673,73.05847,49.67057,30.65329,17.15725,8.700407,3.871098,1.237301,-0.2147236,-1.078708,-1.668228,-2.139162,-2.565472,-2.980465,-3.398036,-3.823217,-4.257235,-4.699826,-5.15024,-5.607643,-6.071256,-6.540396,-7.014474,-7.492984,-7.975489,-8.461613,-8.951026,-9.44344,-9.938601,-10.43629,-10.9363,-11.43845,-11.9426,-12.44859,-12.95631,-13.46562,-13.97644,-14.48866,-15.00219,-15.51697,-16.03291,-16.54995
166.5333,166.533,166.532,166.5137,166.0608,165.6967,165.1877,164.5246,163.6976,162.6956,161.5055,160.1141,158.5085,156.6772,154.6104,152.2998,149.7373,146.9129,143.8111,140.4085,136.6712,132.5539,128.002,122.9547,117.3499,111.1295,104.2427,96.64238,88.26363,78.95369,68.28039,55.03736,36.04278,3.596119,-58.29746,-174.1371,-364.7143,-630.6658,-953.914,-1310.452,-1677.601,-2035.399,-2367.263,-2662.365,-2918.405
205.3309,204.7948,202.0783,188.7057,155.8334,146.0984,136.4343,127.0558,118.0849,109.5599,101.4481,93.65379,86.02097,78.33011,70.29621,61.59339,51.95984,41.41914,30.51311,20.29554,11.95161,6.197421,2.883447,1.246639,0.5166536,0.208756,0.08240694,0.03121319,0.01055401,0.002176703,-0.001291206,-0.002805694,-0.003546042,-0.00398091,-0.004295931,-0.004564402,-0.004815172,-0.005059543,-0.005301915,-0.005543975,-0.005786353,-0.006029267,-0.006272774,-0.006516873,-0.006761543
